8.398529610933356052e-03,-6.777257332015683249e-03,2.813407752583776400e-01,9.998681853286746080e-01,3.794077945133178618e-03,1.230746396193166739e-02,-9.886519656297823241e-03,6.929380680334618070e-02,8.819231422594111525e-01,-1.929994565877622970e+00,6.909603831618980896e-02,9.680049305498860113e-01,-1.847618930296208273e+00,3.385512136325920240e-02,9.638910169228562808e-01,-1.719443303910629606e+00,-2.800227466550647693e-02,1.017717982890285144e+00,-1.833933735162665446e+00,-3.164449104593115153e-02,3.986582871178293713e-02,2.107422673526909360e-02,-1.957065319822733906e-01,-2.507170529672661519e-01,-6.757218675274741237e-02,-1.723478096061759723e+00,-3.202746239528605710e+00,2.426556496425541276e+00,-1.192383917607488797e-01,-5.801363909678916020e-01,6.163263192604001572e-01,-1.027714860901973448e-01,5.248817845470492571e-01,-4.366668837785235846e-01,4.163203186652697507e-01,5.016565024444727960e-01,4.312544358616423601e+00
7.490096621338559503e-03,-5.784975439250057694e-03,2.812004914592847737e-01,9.998853816654195148e-01,6.637537963736186335e-04,1.034958462379789376e-02,-1.103036993082074334e-02,4.716009701206357735e-02,8.490610048627441619e-01,-1.843252289577122616e+00,6.652175917540235905e-02,9.547245794766922034e-01,-1.839836679847751011e+00,3.583067374567430047e-02,9.743223847556394812e-01,-1.728574682047080424e+00,-7.480130119913896286e-03,1.004922493221457325e+00,-1.817373433537122773e+00,-5.531147152918194920e-02,5.906255405797809777e-02,-2.961869220669862204e-02,-3.311135605135921978e-01,-1.472394217741070932e-01,-1.375521757200134365e-01,-8.422010040827491162e-01,-5.849425901188021193e-01,4.346066062702916177e+00,-1.747270308090494162e-01,-6.863038444349131018e-01,2.014022481508745965e-01,1.311837321192386441e-01,5.007585341650649946e-01,-5.134465543620343464e-01,1.147820194200120270e+00,-1.373830303585993340e+00,-4.035743903541256783e-01
6.040115043178288616e-03,-4.532632770568060729e-03,2.791888163660663502e-01,9.998780380259821854e-01,5.105971674277817555e-03,9.161769335562628194e-03,-1.157152147369620854e-02,2.466392851807628489e-02,8.294587467668310676e-01,-1.784985098647839719e+00,5.032920501447908646e-02,9.561434667402438636e-01,-1.849965852385756504e+00,2.909418572687904117e-02,9.746689944906768988e-01,-1.750158673745886517e+00,-3.433975773494945399e-02,9.518233874712871412e-01,-1.779583772550333398e+00,-8.870887958315071264e-02,5.765299920099810349e-02,-1.403734534273298196e-01,8.041422281760859381e-01,-1.172030478748755378e-01,2.903090462960831314e-02,-1.113260655398433663e+00,-5.234845193836777932e-01,7.500505289055673375e-01,-1.083030551564058586e+00,4.116374165543625341e-01,-8.529631920661179256e-01,-3.288409996398331536e-01,-2.832719881896996750e-01,-1.460259617737147630e+00,-2.116644435106835420e+00,-2.393579339772209380e+00,1.724676752455737816e+00
4.150834764216636101e-03,-3.762991875803162016e-03,2.765989952677694319e-01,9.998407969039563303e-01,1.042363026396795657e-02,8.849030115013790943e-03,-1.146400648138956070e-02,1.400640563980543735e-02,8.262106026345693577e-01,-1.788017362221981488e+00,3.397805679929615658e-02,9.642934537407217288e-01,-1.867880605320712872e+00,3.127838065248907118e-02,9.648526738040328343e-01,-1.762538775970538207e+00,-5.698013940655639181e-02,9.322926759761979154e-01,-1.773277259673458728e+00,-9.319667877399792633e-02,2.337366927567334149e-02,-1.053876718010602204e-01,2.589213265144030274e-01,7.624362771780665571e-02,-6.067934152927439984e-02,-3.772806383395710395e-02,-6.063946967353931600e-02,-4.923158307673206058e-01,-6.794971863851215765e-01,4.745882074007447549e-01,-9.460341923120941798e-01,5.097294842182504837e-01,-6.003117685867153108e-01,1.092867701076341569e-02,-7.336205085999544240e-01,-6.200409438883767166e-01,-6.221480077697406387e-03
2.531005946977039987e-03,-3.884699440212308584e-03,2.745950034171877330e-01,9.998104487038335098e-01,1.160841186269315727e-02,9.393020834150828460e-03,-1.249330205648380848e-02,1.777385244600228342e-02,8.263035420350791638e-01,-1.798830471746719173e+00,3.687951257189787946e-02,9.945739626551005630e-01,-1.907310232596065580e+00,3.922436719325911314e-02,9.600135914657709213e-01,-1.764218877681315023e+00,-6.263661274204111729e-02,9.275713809295087486e-01,-1.780181716065101227e+00,-7.339715856194281574e-02,-2.673216315471407811e-02,-9.186018671410088599e-02,1.013502860125636978e-01,3.665609718496135039e-02,-1.289410300662458819e-01,2.791638199074362170e-01,9.407187497414933042e-03,-4.682241691249142135e-01,4.910520083528000512e-01,1.790647354177437256e+00,-2.132483264785082433e+00,2.920832365593047375e-01,-8.696966459725483101e-02,-9.883278972061955436e-02,-1.278877576329316978e-01,-5.808050038935761578e-02,-4.896411981224272347e-01
1.766975757261656649e-03,-4.285242413300761541e-03,2.727646804267714886e-01,9.998614938975278754e-01,6.302391412077044432e-03,7.470639590715412622e-03,-1.347079907052262972e-02,3.192618601068897277e-02,8.363256530595210014e-01,-1.809472216988623039e+00,4.779944666557287003e-02,1.016675661910952932e+00,-1.915129740271759529e+00,5.341426503594878111e-02,9.761675480524445447e-01,-1.778386898131949723e+00,-5.177333559237672078e-02,9.357173175844509805e-01,-1.792422859212535080e+00,-1.192693701389701058e-02,-1.243010337634478657e-02,-8.643935239827088557e-02,-7.578498871790839697e-01,-3.177795731880355135e-01,-7.633941597035275028e-02,8.193131405192131123e-01,7.429006964827018500e-01,-5.149922580182204612e-01,4.385701038059772738e-01,8.421288806504843016e-01,3.532216268135897064e-01,8.245009209848088716e-01,1.196179423406060760e+00,-9.505591118612544133e-01,7.710512845152638350e-01,6.503091186583063177e-01,-6.459281199774149496e-01
1.372059629997762634e-03,-4.269734636729767725e-03,2.724364759962190075e-01,9.998585884678091729e-01,8.708198772994139511e-03,5.042651417455760489e-03,-1.347375255719313741e-02,2.621577454030295587e-02,8.398981203408184548e-01,-1.807170509129215397e+00,2.437853785361059067e-02,1.008731327556558588e+00,-1.898087464887235232e+00,5.019825092301398450e-02,9.825836676454058338e-01,-1.781350832222066805e+00,-5.694029340093122865e-02,9.444747839908578246e-01,-1.800361373951110844e+00,-2.377253553522566676e-02,7.324025175561071389e-03,3.346710553051191611e-02,5.715293138231185566e-01,-2.091119642970217796e-01,5.991728789962787183e-02,-6.814981277066829435e-01,-1.006875346916094316e-01,4.634280859708547196e-01,-1.559079276473989806e+00,-8.660290818162706961e-01,1.056041967228298573e+00,-4.609151650175580262e-01,-8.874825002337401181e-02,2.707776819747281238e-01,-5.678785820644005611e-01,2.932786823038915913e-01,-1.695196152888947538e-01
1.001839850323044427e-03,-3.960254957754972410e-03,2.731610054427965895e-01,9.998412004684480436e-01,1.188196307658447373e-02,1.382870650855207422e-03,-1.320910549669645877e-02,1.779672919992905666e-02,8.398512935689178560e-01,-1.795206004460077054e+00,8.533650299117246860e-03,1.002924437979993755e+00,-1.877532034434480801e+00,4.022060631716931067e-02,9.895068052290931782e-01,-1.789812863761740314e+00,-6.504232357805843356e-02,9.535228743536549034e-01,-1.804832375871054051e+00,-1.557815393056516395e-02,2.195599344746220621e-02,3.860556464528371035e-02,1.750099464381294490e-01,-4.306982582609439336e-01,1.512212228185657974e-02,-2.781196248668855175e-01,4.870828674367815719e-02,6.539777572224352298e-01,-4.296665602538398687e-01,-5.502473597245806369e-02,9.988879189215561505e-01,-4.580920222810248021e-01,5.133195274274052755e-01,-6.800279330387468679e-01,-3.096837422996053246e-01,5.073764429184040026e-01,-2.232099161695347833e-01
1.035825721405084091e-03,-3.272649530364916352e-03,2.741966809413176054e-01,9.998293579451775770e-01,1.328683089081194972e-02,-3.249746699984457088e-03,-1.241588749140363872e-02,1.079406662288996677e-02,8.438843312912925887e-01,-1.782066121306487450e+00,-7.765864434351923279e-03,1.002404312730289515e+00,-1.849843613569919665e+00,3.842301349080398665e-02,9.969305266749359795e-01,-1.792453313492934575e+00,-7.107205589388410072e-02,9.658019654163652046e-01,-1.808139369386219553e+00,1.695680423958355332e-02,4.413173628995056830e-02,6.336003774184081894e-02,9.002082477141451489e-02,-4.579357839772277283e-01,1.407888862298484756e-01,-3.703894360939538610e-01,3.008065471308488115e-01,6.366047573165128926e-01,-9.829024677306301694e-01,-5.169429414192102182e-04,1.578086783435157736e+00,1.251501710207313656e-01,2.827642473346183016e-01,1.197234830252729421e-01,-2.527049021380983196e-01,6.483140369497879529e-01,-7.372188960017225789e-02
1.089683510130604570e-03,-2.235032075504697624e-03,2.759936592773747921e-01,9.998168437252977769e-01,1.248491566970391306e-02,-7.411062357954680165e-03,-1.246924370727598742e-02,9.636985028782249843e-03,8.464233007918100515e-01,-1.765345040807934307e+00,-1.766768470756832632e-02,9.926929980556362665e-01,-1.817930734919107172e+00,3.720201770547686831e-02,1.002558905252464827e+00,-1.791130056837366702e+00,-7.528078319299108534e-02,9.692484309142153087e-01,-1.804317855937217052e+00,-9.456667998587690166e-03,5.745120314933640365e-02,1.058907854012977878e-01,-1.511096142206849735e-01,-3.885927553778373844e-01,-1.078058742242394841e-01,9.005500889358368510e-02,5.171173763966990800e-02,9.311239508454893787e-01,-2.290045417207481337e-01,-6.939765255857113235e-01,1.548536280567792467e+00,-1.717186888775607823e-01,2.705085489684655453e-01,4.939000181378314785e-02,-2.211288438930057165e-01,-1.324087258444927029e-01,3.616254168901421595e-01
6.921405772564782378e-04,-1.270627761207956345e-03,2.779388171074772540e-01,9.997492505620592107e-01,1.757517525067017750e-02,-8.463946354028133168e-03,-1.099594596322174891e-02,-7.335456849351914069e-03,8.598731306547493514e-01,-1.769395344347927335e+00,-3.665815709980457110e-02,9.831947828447492599e-01,-1.797543945646304042e+00,2.904054096210588465e-02,9.818650118887477518e-01,-1.776438987595990726e+00,-7.596326379130029227e-02,9.831625514220214690e-01,-1.828214190510565773e+00,-2.881367512707939949e-02,4.220113211363046152e-02,9.410082904532209025e-02,7.310687856172081167e-01,1.089418026854323124e-01,2.889865305952575847e-01,-9.493868847247609599e-01,9.205540013121522591e-01,-7.090441861724143813e-01,-1.178123099019734221e+00,-4.057591675942819887e-01,7.015865551645010800e-01,-4.478269545741885849e-01,-1.681724564622631091e+00,1.070725519038604023e+00,9.826064623094893369e-02,8.873237973106539167e-01,-1.789853730104422613e+00
-3.073887791134527004e-04,-5.036958763428249887e-04,2.800387970248637837e-01,9.998345315849981318e-01,1.316753705692883490e-02,-6.912608174392659809e-03,-1.047574657430843346e-02,6.404927840038220771e-03,8.640037425924613768e-01,-1.769120883764800922e+00,-3.091939972451455618e-02,9.659693341601890415e-01,-1.781259926179137976e+00,3.647250083439280977e-02,9.615396637842312799e-01,-1.762689203527462833e+00,-6.531151830946042847e-02,9.527288796097052037e-01,-1.838084639392892683e+00,-6.272694044814050573e-02,3.726549183567523515e-02,1.076999978342485925e-01,-9.232035479461625505e-01,1.108756562920909239e-01,-1.141279253381334707e-01,1.226065991077282646e+00,-6.026232415020163491e-02,3.425251230460047425e-01,9.147361845095642874e-01,-1.042548770427696114e+00,8.781484072884149228e-01,6.501683324619081938e-01,-5.760298498757643326e-01,4.113768953773878079e-01,5.513031134120004451e-01,-2.887660634783186797e+00,-6.574605530342474136e-02
-1.471283705321271536e-03,-3.236708115928487763e-04,2.816511661880971018e-01,9.998291315572206406e-01,1.407658947750077896e-02,-5.767576375024873088e-03,-1.050201794770506611e-02,1.493508440930595149e-02,8.502214597059090107e-01,-1.752239199882410059e+00,-2.983389752305815046e-02,9.642221620811249894e-01,-1.779676301214851764e+00,3.576520169754901501e-02,9.454181879572737257e-01,-1.747583420312458946e+00,-5.583414804572529866e-02,9.069014895922243857e-01,-1.853042342404518816e+00,-5.384407122602900830e-02,-1.317544006353305736e-02,5.742511852227057123e-02,5.933308886627910450e-01,8.750076051767968766e-02,7.152032556884310721e-02,4.352317472526054387e-02,-8.748505461104363334e-01,1.014420056645728208e+00,-3.474306294506000481e-01,4.222141463818407381e-01,-3.436768459562898892e-01,-3.231904286931303605e-01,-8.444065128846223178e-01,8.526058063039124724e-01,5.557267582903769876e-01,-1.861962477869506749e+00,-8.208506220769213879e-01
-2.203149809438381505e-03,-1.046041151193945759e-03,2.824488308891000554e-01,9.997673904942445677e-01,1.802524833046110359e-02,-6.609922641490338993e-03,-9.826711027973524665e-03,1.707456149964735673e-02,8.427570574810696602e-01,-1.733895617419793922e+00,-3.334967100699479103e-02,9.662352762798180894e-01,-1.778615614668091816e+00,3.488911714202331399e-02,9.386519181269706857e-01,-1.736362391524079340e+00,-1.844016951904660015e-02,8.921247475280894568e-01,-1.848251897878996797e+00,-2.493160556033946831e-02,-5.336921587682685181e-02,2.369046290983168462e-02,4.163786465887264199e-01,-2.080871426270816948e-01,4.204961582732873876e-02,3.688715261113362232e-02,-7.127035368251034841e-02,9.075494691571236450e-01,-1.545984898015357600e-01,6.047986465412854423e-02,1.505373016791005658e-01,-1.520825308647274360e-02,-5.473594695046754555e-04,3.586202986753457278e-01,2.344650816589544107e+00,-6.680740700888417039e-02,7.074197331341054440e-01
-2.914750716912410319e-03,-1.989553037043348665e-03,2.826221842477583124e-01,9.998594169715602220e-01,1.212232867596151585e-02,-4.857941978811641283e-03,-1.051645570015816156e-02,3.749501958163302395e-02,8.435748586449161035e-01,-1.734782534333527249e+00,-1.770715652511358970e-02,9.603175111615372961e-01,-1.779790052200930672e+00,5.039642103876668111e-02,9.313065147118345655e-01,-1.731731845203785758e+00,1.961652014455451953e-02,8.646977169111768058e-01,-1.813069960426974658e+00,-4.372195091147686868e-02,-3.883579618696286762e-02,1.871154970578803615e-03,-1.223978424339956517e+00,4.835235931337947823e-01,-1.608997752284887228e-01,1.589253391429238382e+00,4.894028429042329709e-02,-6.955609408551403083e-01,1.345778188430386102e+00,-5.678443446033026865e-01,-2.586439219721560212e-01,1.220620734252310324e+00,-6.864692173269277831e-01,2.300828975948413235e-01,1.643489052452957511e+00,-1.682320539648926250e+00,1.424291945855401753e+00
-3.444248072006838007e-03,-2.738251591044406266e-03,2.821372174573423819e-01,9.998777600601530535e-01,1.002771649423741564e-02,-4.720971309292293079e-04,-1.198694970792160176e-02,4.596495937260003384e-02,8.464227882401328396e-01,-1.745102366439900576e+00,-1.246627502824511173e-02,9.563195766346157534e-01,-1.792932634242766721e+00,5.797664911382109654e-02,9.198023446598129205e-01,-1.722921866623822851e+00,2.775701075399989934e-02,8.447463994992123748e-01,-1.801545556130149661e+00,-1.022576659639754665e-02,-4.132568434578239719e-02,-4.340071225477426520e-02,3.208787496320447685e-01,3.589287265717283071e-01,-1.286157369921240023e-01,-1.362875488312428884e-01,2.190451593522416973e-01,-3.632924656480023273e-01,-2.610707409947335966e-01,5.737073452383267130e-02,-8.464341121201163221e-01,-2.962164004314244217e-02,-3.654486094306045874e-01,4.509231127301112085e-01,-1.976867042225242121e-01,-5.170894371683424362e-01,3.966486533293520078e-02
-3.940701073041675585e-03,-3.260260243629463459e-03,2.809256908747480574e-01,9.998599531414765762e-01,9.943186676409428160e-03,4.168837755414454838e-03,-1.279952867923915723e-02,4.258205450224460120e-02,8.529089269263753215e-01,-1.765030178957301077e+00,-9.835990809358100689e-03,9.521835185970650706e-01,-1.812801852849903916e+00,5.313451273655533241e-02,9.044769729449531059e-01,-1.751835380957174948e+00,2.930115489358064984e-02,8.321564143009591019e-01,-1.798889861919183319e+00,-3.294191886232054889e-02,-1.814196469660292466e-02,-6.697594390726581415e-02,-1.138422492394238206e-01,5.316730969280314412e-01,-3.420997589836914654e-02,-1.974482471511631032e-01,2.877706217439993108e-01,-1.228430701010299053e+00,2.218142668012136332e-01,-3.422443919082467922e-01,-1.071696648736851998e+00,-2.626563995961717635e-01,-1.236585624877165612e+00,-2.580073536874031070e+00,1.657413368655982211e-01,-6.847123531170806743e-01,1.796927935668241882e-01
-4.673271288397901589e-03,-3.541966043681159509e-03,2.794080969738157449e-01,9.997934219451450888e-01,1.302627432299114166e-02,8.401653905044222104e-03,-1.314693211888263470e-02,3.613813849963710967e-02,8.504002312633653915e-01,-1.779127990289822270e+00,-2.500706017589951480e-02,9.397096994461781039e-01,-1.843024547876840114e+00,3.784578345900030394e-02,8.901900247610364802e-01,-1.796155962522352212e+00,2.383277695269841664e-02,8.239108767116596344e-01,-1.800978941823100143e+00,-3.898334319854063201e-02,-1.266239635883269037e-02,-7.973561191190600694e-02,3.784602254312515179e-01,3.216217231521290576e-01,-3.766658231775196763e-02,-2.816366979646661717e-01,-2.344417205224054723e-01,-4.729963077302901664e-01,-1.149573580584364318e+00,-8.565428184617320806e-01,-1.618003047190849975e+00,-7.610394148292732863e-01,-3.550414649391324118e-01,-1.769006352345883437e+00,-3.545779173467031309e-01,-2.244005349471512867e-01,-2.628581096852990462e-01
-5.198115897096785426e-03,-3.600523675140826062e-03,2.775759421381422953e-01,9.997940228308332955e-01,1.155923971432948859e-02,8.854206766660504060e-03,-1.413856115374906817e-02,4.186327682627632996e-02,8.558158377481990264e-01,-1.787644331468437153e+00,-3.744732546580943622e-02,9.188310321982549045e-01,-1.852788537583299089e+00,2.884744011791670962e-02,9.065547735817625075e-01,-1.813207730680015839e+00,2.560492185810379906e-02,8.272509890260918430e-01,-1.810375556577439760e+00,-1.853375332548078472e-02,5.831876869600202337e-03,-1.004358773544908601e-01,-4.068377744890980807e-01,-1.294833325506034860e-01,-1.474541939195888329e-01,5.553720243678700319e-01,5.299901522482467486e-01,-3.873027011372266459e-01,-4.046482549152859431e-01,-1.137762494993457718e+00,3.549956574509259555e-02,-3.874919460322806541e-01,1.335272285162193429e+00,-3.295220137771547320e-01,2.778790396879389779e-01,3.889495446619897767e-01,-6.013742655447477103e-01
-5.436199325124876740e-03,-3.290231522336964278e-03,2.756303739515393869e-01,9.998223400617753942e-01,1.019433435923740132e-02,6.034206578682210081e-03,-1.466124862800512012e-02,4.233274567966197055e-02,8.604344711931226630e-01,-1.793214407665180143e+00,-3.331597829947591238e-02,9.254822483880373873e-01,-1.857045733625435791e+00,2.725928707965675352e-02,9.289879979084972872e-01,-1.791959997563033147e+00,2.416081178708591112e-02,8.415511151432978343e-01,-1.826343105294951252e+00,-9.981184334259455768e-03,2.371055168157527523e-02,-8.934600785354490649e-02,3.749633900239272150e-02,-3.449304386562137004e-01,2.287550467472809074e-02,-2.897863142598991470e-01,7.520321884964095704e-02,-2.234906722335851803e-01,4.005062613829822316e-01,9.783862284626138051e-01,-3.222348083209515268e-01,-1.577469201386738629e-04,9.800309465023472333e-01,5.743035069273042525e-01,-2.694009318732791813e-01,8.281702309760398117e-01,-8.454158644288128910e-01
